employee_id,employee_first_name,employee_last_name,clocked_in,customer_id,customer_first_name,customer_last_name,customer_account_number,ticket_id,ticket_createdAt,workorder_createdAt
E590398301-4,Quincy,Caneo,10/22/2020 21:19,C311089852-7,Carol,Bodle,3559997114745371A,T511837086-8,10/21/2020 19:59,11/04/2022 06:13
E590398301-4,Quincy,Caneo,10/22/2020 21:19,C494432563-0,Allianora,Barnewall,56100742497875680A,T400178507-2,10/21/2020 20:01,11/04/2022 06:13
E590398301-4,Quincy,Caneo,10/22/2020 21:19,C788878556-5,Merle,Bruntje,630472987035785717A,T434299078-4,10/21/2020 20:01,11/04/2022 06:13
E191932958-7,Loren,Nanuccioi,10/22/2020 21:39,C324396122-X,Crissie,Camlin,3559019028555786A,T794134552-8,10/21/2020 20:03,11/04/2022 06:13
E191932958-7,Loren,Nanuccioi,10/22/2020 21:39,C384086471-2,Sophie,Sant,3541729004036376A,T153131462-7,10/21/2020 20:03,11/04/2022 06:13
E191932958-7,Loren,Nanuccioi,10/22/2020 21:39,C697150903-X,Justin,Daltrey,201577996515544A,T339713760-8,10/21/2020 20:03,11/04/2022 06:13
E191932958-7,Loren,Nanuccioi,10/22/2020 21:39,C845081866-4,Baxter,Felton,3541285523378260A,T135584617-X,10/21/2020 20:04,11/04/2022 06:13
E191932958-7,Loren,Nanuccioi,10/22/2020 21:39,C702965856-6,Gianni,Allom,3540297100118804A,T892325246-8,10/21/2020 20:04,11/04/2022 06:13
E191932958-7,Loren,Nanuccioi,10/22/2020 21:39,C331408189-8,Hayes,Bausmann,3588628382526137A,T654186401-2,10/21/2020 20:06,11/04/2022 06:13
E191932958-7,Loren,Nanuccioi,10/22/2020 21:39,C226358648-2,Tracie,Aldie,5602214133977135143A,T102574258-3,10/21/2020 20:07,11/04/2022 06:13
E191932958-7,Loren,Nanuccioi,10/22/2020 21:39,C368453636-9,Demott,Wildt,5610226110195940A,T049790528-0,10/21/2020 20:08,11/04/2022 06:13
E191932958-7,Loren,Nanuccioi,10/22/2020 21:39,C527386254-X,Shina,Jedrzejewski,3540299729791953A,T951875418-7,10/21/2020 20:11,11/04/2022 06:13
E798518349-3,Durand,McKibbin,10/22/2020 22:12,C226619506-9,Melloney,Seath,3582976688527499A,T420431606-9,10/21/2020 20:13,11/04/2022 06:13
E798518349-3,Durand,McKibbin,10/22/2020 22:12,C591875350-8,Robinetta,De Blasiis,502004150100725484A,T459463342-0,10/21/2020 20:13,11/04/2022 06:13
E798518349-3,Durand,McKibbin,10/22/2020 22:12,C151369766-8,Simone,Rogeon,3545003480418029A,T651180865-3,10/21/2020 20:15,11/04/2022 06:13
E798518349-3,Durand,McKibbin,10/22/2020 22:12,C295228963-8,Keen,Calder,3539007282533701A,T635765016-1,10/21/2020 20:15,11/04/2022 06:13
E798518349-3,Durand,McKibbin,10/22/2020 22:12,C757796369-0,Monty,Sivewright,3572634441267414A,T843048262-8,10/21/2020 20:18,11/04/2022 06:13
E798518349-3,Durand,McKibbin,10/22/2020 22:12,C558471734-7,Phillie,Griffin,4405082062796363A,T638738334-X,10/21/2020 20:18,11/04/2022 06:13
E798518349-3,Durand,McKibbin,10/22/2020 22:12,C472049090-5,Marc,Heersema,5453486110794775A,T236546596-X,10/21/2020 20:19,11/04/2022 06:13
E798518349-3,Durand,McKibbin,10/22/2020 22:12,C149789828-5,Millicent,Plaister,060483218109062404A,T443764638-X,10/21/2020 20:20,11/04/2022 06:13
E798518349-3,Durand,McKibbin,10/22/2020 22:12,C216097338-6,Putnem,Corrigan,4913702775994907A,T868490381-1,10/21/2020 20:22,11/04/2022 06:13
E163057678-6,Correy,Bowlesworth,10/22/2020 22:58,C803176984-2,Carly,Armor,3542214351234667A,T007855224-9,10/21/2020 20:24,11/04/2022 06:13
E163057678-6,Correy,Bowlesworth,10/22/2020 22:58,C633296908-3,Jakob,Sollner,3551187924130471A,T155269075-X,10/21/2020 20:26,11/04/2022 06:13
E163057678-6,Correy,Bowlesworth,10/22/2020 22:58,C284525549-7,Teri,Juster,5100175804852562A,T054354023-5,10/21/2020 20:28,11/04/2022 06:13
E163057678-6,Correy,Bowlesworth,10/22/2020 22:58,C896382254-0,Olive,Peeters,3568986414474195A,T347640298-3,10/21/2020 20:28,11/04/2022 06:13
E163057678-6,Correy,Bowlesworth,10/22/2020 22:58,C418366674-0,Dalenna,Philpots,5602250796214494A,T743958861-4,10/21/2020 20:30,11/04/2022 06:13
E163057678-6,Correy,Bowlesworth,10/22/2020 22:58,C497805363-3,Clyve,Hans,3582048042359900A,T096893658-X,10/21/2020 20:32,11/04/2022 06:13
E163057678-6,Correy,Bowlesworth,10/22/2020 22:58,C041324488-1,Rufus,Gwioneth,3585187962595650A,T095284232-7,10/21/2020 20:33,11/04/2022 06:13
E163057678-6,Correy,Bowlesworth,10/22/2020 22:58,C841438280-0,Keven,Gosse,67633848984090742A,T235314153-6,10/21/2020 20:34,11/04/2022 06:13
E163057678-6,Correy,Bowlesworth,10/22/2020 22:58,C245974227-4,Selinda,Oki,676735095161485304A,T553083246-6,10/21/2020 20:34,11/04/2022 06:13
E247884184-3,Geno,Van den Oord,10/22/2020 23:10,C507703875-9,Justen,Lindroos,3535493470499497A,T535362366-5,10/21/2020 20:41,11/04/2022 06:13
E247884184-3,Geno,Van den Oord,10/22/2020 23:10,C607128393-0,Neal,Escudier,3570559456218337A,T904233681-1,10/21/2020 20:42,11/04/2022 06:13
E247884184-3,Geno,Van den Oord,10/22/2020 23:10,C503972114-5,Lianne,Kerwick,676246677049236108A,T511207665-8,10/21/2020 20:42,11/04/2022 06:13
E247884184-3,Geno,Van den Oord,10/22/2020 23:10,C867263303-2,Robinet,Pleavin,3559991578379520A,T290106257-1,10/21/2020 20:44,11/04/2022 06:13
E247884184-3,Geno,Van den Oord,10/22/2020 23:10,C447575609-X,Neall,Hebden,5419035069613826A,T726815435-6,10/21/2020 20:51,11/04/2022 06:13
E247884184-3,Geno,Van den Oord,10/22/2020 23:10,C680599810-7,Emogene,Parman,56022412942079487A,T971806595-4,10/21/2020 20:54,11/04/2022 06:13
E247884184-3,Geno,Van den Oord,10/22/2020 23:10,C422283137-9,Maurie,Niesel,201618114707801A,T720346500-4,10/21/2020 20:56,11/04/2022 06:13
E247884184-3,Geno,Van den Oord,10/22/2020 23:10,C959721288-9,Ina,Skene,4017951989481848A,T714563897-5,10/21/2020 20:57,11/04/2022 06:13
E247884184-3,Geno,Van den Oord,10/22/2020 23:10,C344060269-9,Lorelei,Paynter,4026225974857794A,T712687026-4,10/21/2020 20:58,11/04/2022 06:13
E777701112-X,Cleopatra,Gotling,10/22/2020 23:17,C901299444-6,Rayna,Thames,4041371339334656A,T422616036-3,10/21/2020 21:00,11/04/2022 06:13
E777701112-X,Cleopatra,Gotling,10/22/2020 23:17,C128457970-0,Jillane,Almack,3550080780889176A,T014433450-X,10/21/2020 21:00,11/04/2022 06:13
E777701112-X,Cleopatra,Gotling,10/22/2020 23:17,C394465533-8,Roselle,Langthorne,3570770644929921A,T252391332-1,10/21/2020 21:01,11/04/2022 06:13
E777701112-X,Cleopatra,Gotling,10/22/2020 23:17,C832652817-X,Catriona,Goodnow,3561860219673565A,T763368437-2,10/21/2020 21:02,11/04/2022 06:13
E777701112-X,Cleopatra,Gotling,10/22/2020 23:17,C003131072-9,Giorgi,Trazzi,3582403550780700A,T343750101-1,10/21/2020 21:03,11/04/2022 06:13
E777701112-X,Cleopatra,Gotling,10/22/2020 23:17,C551596921-9,Adeline,Hassan,4175004856766525A,T246592292-0,10/21/2020 21:07,11/04/2022 06:13
E777701112-X,Cleopatra,Gotling,10/22/2020 23:17,C871998826-5,Josefina,Downton,374288092072841A,T076578494-7,10/21/2020 21:07,11/04/2022 06:13
E777701112-X,Cleopatra,Gotling,10/22/2020 23:17,C088953289-3,Gene,Everley,4911342343356792A,T638636750-2,10/21/2020 21:11,11/04/2022 06:13
E777701112-X,Cleopatra,Gotling,10/22/2020 23:17,C290615259-5,Neel,Janout,3572126083145792A,T373236976-5,10/21/2020 21:12,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C699647579-1,Kain,Caulcott,633110031686181413A,T341214716-8,10/21/2020 21:12,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C994165107-8,Carmelia,Maxted,3585281004133875A,T774036037-6,10/21/2020 21:13,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C939793754-5,Jenilee,Broggelli,4917971537757300A,T169880802-X,10/21/2020 21:13,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C514142461-8,Shermie,Collopy,5294593503075473A,T819221527-X,10/21/2020 21:14,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C978291688-9,Che,Slemming,4508997979367691A,T562550453-9,10/21/2020 21:15,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C659379854-1,Durand,Reyner,3537232731885674A,T266988930-1,10/21/2020 21:16,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C379295349-8,Reuven,Fasset,5602239198888401A,T179174094-4,10/21/2020 21:17,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C143979370-0,Rolph,Deluca,3556994926234374A,T960048391-4,10/21/2020 21:20,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C585395458-X,Arlene,Eley,5610957803645714A,T229499206-7,10/21/2020 21:20,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C280647329-2,Ganny,Vlasov,6370655986845782A,T460193454-0,10/21/2020 21:23,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C237409210-0,Chip,Stowe,3587033975336674A,T533606791-1,10/21/2020 21:27,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C738656032-X,Tildi,Heliot,3585563409567223A,T308824057-9,10/21/2020 21:29,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C970117647-2,Bernita,Fielding,5602250619697230A,T274701634-X,10/21/2020 21:30,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C455405021-1,Broderic,Gaukroger,3576013927557075A,T036404728-3,10/21/2020 21:32,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C439582302-5,Florrie,Maskelyne,5602236113453477A,T789531961-2,10/21/2020 21:33,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C986064279-6,Bibbye,Viccary,5529714985528097A,T901264079-2,10/21/2020 21:35,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C527359168-6,Belva,Niblett,5048373440947798A,T607203780-1,10/21/2020 21:36,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C189022987-3,Deeann,Scoular,5556459937219470A,T210861145-2,10/21/2020 21:36,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C485307369-8,Wenonah,Hucquart,4936289015694885600A,T576333461-2,10/21/2020 21:39,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C097333634-X,Barbaraanne,Eslie,3561980375566708A,T667220735-X,10/21/2020 21:42,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C191070005-3,Lem,Fermoy,3584179427999602A,T956934126-2,10/21/2020 21:44,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C569747376-1,Enrica,Menco,374283928671379A,T035954673-0,10/21/2020 21:44,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C674089123-0,Galvin,Egentan,4911259019135541615A,T077386177-7,10/21/2020 21:48,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C367980645-0,Granger,Fayerman,3580694430942427A,T309411910-7,10/21/2020 21:48,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C641907703-6,Lori,Gaunt,561037236660343425A,T424854553-5,10/21/2020 21:51,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C447911510-2,Caspar,Dorber,4175003619601250A,T766761971-9,10/21/2020 21:52,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C949793719-9,Peirce,Grannell,3548712038669217A,T826171022-X,10/21/2020 21:55,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C007488770-X,Malorie,McGinty,5374471077595262A,T344347167-6,10/21/2020 21:57,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C719356590-7,Kerwinn,Lates,379545724076408A,T822455609-3,10/21/2020 22:01,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C115861411-X,Herby,Alban,5602221554100761A,T354597363-8,10/21/2020 22:01,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C798155406-3,Curtis,Schottli,5100137967445378A,T957122853-2,10/21/2020 22:02,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C434280778-5,Jackelyn,Krammer,5331213043375227A,T627387715-7,10/21/2020 22:02,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C313650770-3,Ceil,Fosse,4175006018600401A,T180667577-3,10/21/2020 22:03,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C307980332-9,Jermaine,Meake,4508649217372062A,T573937473-1,10/21/2020 22:03,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C431194426-8,Doyle,Greenhead,3542579275331934A,T098342026-2,10/21/2020 22:04,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C556566062-9,Malena,Faireclough,3576961093318567A,T260605234-X,10/21/2020 22:05,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C999765727-6,Padgett,Marley,3584874308847611A,T903536564-X,10/21/2020 22:08,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C585964735-2,Evanne,Vivien,3589004279273515A,T474012738-5,10/21/2020 22:08,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C324915160-2,Terrel,Kitcatt,5602229611442845A,T328967274-3,10/21/2020 22:11,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C495934058-4,Robinetta,Lerego,5602232560401408A,T612122833-4,10/21/2020 22:12,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C433009905-5,Jamison,Heaps,5010125921623551A,T258963977-5,10/21/2020 22:15,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C942471359-2,Kay,Demeter,6370663596925812A,T439744657-1,10/21/2020 22:15,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C341471416-7,Lia,Parades,0604973743172734A,T267561193-X,10/21/2020 22:17,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C632244023-3,Bax,Kincla,4913192202215938A,T577664121-7,10/21/2020 22:19,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C853970835-3,Alana,Groves,3531925580286763A,T443415822-8,10/21/2020 22:19,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C115599994-0,Titus,Wigan,3576795735585773A,T133046071-5,10/21/2020 22:22,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C838245887-4,Dur,Dunwoody,5100137899119125A,T018750778-3,10/21/2020 22:23,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C549770039-X,Cass,Cheake,676270936510649903A,T164762042-2,10/21/2020 22:27,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C059138242-3,Helge,McDonough,5602228557113014A,T256647556-3,10/21/2020 22:28,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C617399555-7,Moina,Bolderoe,3538197191727527A,T623935980-7,10/21/2020 22:28,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C373198640-X,Robyn,Peddersen,30363526089491A,T032103752-9,10/21/2020 22:28,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C246364705-1,Shannan,Garrals,3574293864930491A,T285301012-0,10/21/2020 22:28,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C498585888-9,Reynold,Souley,4903901948965501415A,T935769996-1,10/21/2020 22:29,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C071657774-7,Vaughn,Lichfield,5610679310171519A,T314698923-9,10/21/2020 22:29,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C530696624-1,Dolph,Cruddas,3585269429812603A,T025121898-8,10/21/2020 22:29,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C692593854-3,Isadore,Monan,3587379657454297A,T677436241-9,10/21/2020 22:35,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C646751908-6,Chere,Abramowitz,6395257741308536A,T035900445-8,10/21/2020 22:40,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C635057613-6,Alexandra,Toolan,201547649702716A,T654625099-3,10/21/2020 22:41,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C665592323-9,Kirstin,Schoales,5100149308885261A,T631543335-9,10/21/2020 22:43,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C420485921-6,Jodi,Cardno,4917705093193884A,T315816298-9,10/21/2020 22:45,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C137360214-7,Cybill,Koop,201753522128546A,T912686837-7,10/21/2020 22:46,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C904435698-4,Leontine,Iianon,374288499384278A,T993050202-5,10/21/2020 22:47,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C763401541-5,Sherline,Fallen,3588768790429670A,T988214604-X,10/21/2020 22:48,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C998430175-3,Cirstoforo,Binnie,560222666867972138A,T954267318-3,10/21/2020 22:49,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C127228970-2,Tanny,Eddleston,3547602462100667A,T910221178-5,10/21/2020 22:49,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C739171350-3,Emmott,Collington,5610383917687160898A,T390162741-3,10/21/2020 22:50,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C663642830-9,Brana,Churchill,5498024580001343A,T891324631-7,10/21/2020 22:52,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C177580318-X,Reidar,Rudgley,3563229811038841A,T352024253-2,10/21/2020 22:59,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C444273308-2,Lil,Breacher,201475953754356A,T195001599-8,10/21/2020 23:01,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C018113880-8,Hamil,McKleod,3579047509440844A,T135213729-1,10/21/2020 23:01,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C739669676-3,Selena,Shovlar,3573900519133880A,T619109316-0,10/21/2020 23:03,11/04/2022 06:13
E219851480-X,Barbabas,Bathow,10/22/2020 23:22,C063272620-2,Callie,Greenless,3573182705612056A,T157132984-6,10/21/2020 23:03,11/04/2022 06:13
